  -19.000     0.000   -74.021    -1.880
  -18.000     0.000   -74.150     0.606
  -17.000     0.000   -74.193     3.048
  -16.000     0.000   -74.239     5.822
  -15.000     0.000   -74.285     8.714
  -14.000     0.000   -74.228    11.899
  -13.000     0.000   -74.189    15.351
  -12.000     0.000   -74.074    18.458
  -11.000     0.000   -74.004    21.506
  -10.000     0.000   -73.905    24.665
   -9.000     0.000   -73.735    27.604
   -8.000     0.000   -73.621    30.177
   -7.000     0.000   -73.515    32.751
   -6.000     0.000   -73.397    34.934
   -5.000     0.000   -73.273    36.403
   -4.000     0.000   -73.199    37.697
   -3.000     0.000   -73.107    38.506
   -2.000     0.000   -73.051    38.771
   -1.000     0.000   -73.005    38.735
    0.000     0.000   -73.034    37.953
    1.000     0.000   -73.035    36.857
    2.000     0.000   -73.089    35.055
    3.000     0.000   -73.115    33.048
    4.000     0.000   -73.202    30.242
    5.000     0.000   -73.251    26.888
    6.000     0.000   -73.317    23.469
    7.000     0.000   -73.444    19.608
    8.000     0.000   -73.521    15.254
    9.000     0.000   -73.648    10.452
   10.000     0.000   -73.730     5.414
   11.000     0.000   -73.862     0.100
   12.000     0.000   -73.928    -5.209
   13.000     0.000   -74.012   -10.321
   14.000     0.000   -74.044   -15.545
   15.000     0.000   -74.057   -20.860
   16.000     0.000   -74.123   -25.752
   17.000     0.000   -74.118   -30.845
   18.000     0.000   -74.066   -35.280
   19.000     0.000   -74.030   -39.996
   20.000     0.000   -73.936   -44.598
   21.000     0.000   -73.804   -48.893
   22.000     0.000   -73.611   -52.974
   23.000     0.000   -73.448   -57.613
   24.000     0.000   -73.211   -61.913
   25.000     0.000   -73.042   -66.805
   26.000     0.000   -72.840   -71.703
   27.000     0.000   -72.726   -77.005
   28.000     0.000   -72.617   -82.106
   29.000     0.000   -72.690   -88.012
   30.000     0.000   -72.762   -93.658
   31.000     0.000   -72.979   -99.360
   32.000     0.000   -73.349  -105.075
   33.000     0.000   -73.910  -110.645
   34.000     0.000   -74.540  -116.200
   35.000     0.000   -75.460  -121.723
   36.000     0.000   -76.523  -126.050
   37.000     0.000   -77.840  -128.772
   38.000     0.000   -79.366  -130.908
   39.000     0.000   -81.043  -129.809
   40.000     0.000   -82.805  -125.825
   41.000     0.000   -84.428  -117.831
   42.000     0.000   -85.587  -107.234
   43.000     0.000   -85.991   -96.839
   44.000     0.000   -85.812   -87.107
   45.000     0.000   -85.639   -79.888
   46.000     0.000   -85.210   -75.710
   47.000     0.000   -84.777   -71.112
   48.000     0.000   -84.495   -69.501
   49.000     0.000   -84.093   -69.879
   50.000     0.000   -83.795   -70.714
   51.000     0.000   -83.620   -73.200
   52.000     0.000   -83.785   -78.185
   53.000     0.000   -84.172   -84.013
   54.000     0.000   -85.087   -92.453
   55.000     0.000   -86.725  -100.641
   56.000     0.000   -89.595  -110.302
   57.000     0.000   -93.704  -120.825
   58.000     0.000  -104.694  -153.876
   59.000     0.000  -100.216    53.625
   60.000     0.000   -92.838    34.985
   61.000     0.000   -89.084    21.739
   62.000     0.000   -87.241     9.974
   63.000     0.000   -86.511    -2.489
   64.000     0.000   -86.634   -13.564
   65.000     0.000   -87.464   -24.780
   66.000     0.000   -89.759   -35.700
   67.000     0.000   -93.843   -42.836
   68.000     0.000  -103.690   -37.690
   69.000     0.000   -99.819    82.628
   70.000     0.000   -92.297    82.565
   71.000     0.000   -88.678    75.298
   72.000     0.000   -86.714    64.257
   73.000     0.000   -85.886    55.686
   74.000     0.000   -85.661    46.530
   75.000     0.000   -86.454    39.997
   76.000     0.000   -87.911    35.990
   77.000     0.000   -90.032    39.956
   78.000     0.000   -91.959    55.209
   79.000     0.000   -91.633    77.713
   80.000     0.000   -89.524    89.266
   81.000     0.000   -87.218    91.225
   82.000     0.000   -86.020    87.300
   83.000     0.000   -85.280    81.383
   84.000     0.000   -85.351    74.260
   85.000     0.000   -85.884    67.991
   86.000     0.000   -86.941    64.368
   87.000     0.000   -88.916    64.430
   88.000     0.000   -90.698    72.226
   89.000     0.000   -92.573    88.107
   90.000     0.000   -91.659   104.002
   91.000     0.000   -90.010   110.733
   92.000     0.000   -89.438   111.022
   93.000     0.000   -89.347   105.031
   94.000     0.000   -89.748    99.346
   95.000     0.000   -91.373    91.659
   96.000     0.000   -94.235    83.395
   97.000     0.000   -99.461    82.491
   98.000     0.000  -114.558   131.101
   99.000     0.000  -102.256  -138.087
  100.000     0.000   -96.990  -146.245
  101.000     0.000   -94.764  -154.887
  102.000     0.000   -94.339  -163.894
  103.000     0.000   -94.978  -173.242
  104.000     0.000   -96.913  -177.575
  105.000     0.000  -100.711   175.559
  106.000     0.000  -105.430  -143.704
  107.000     0.000  -102.602   -98.437
  108.000     0.000   -97.165   -91.185
  109.000     0.000   -94.292   -97.727
  110.000     0.000   -92.603  -107.487
  111.000     0.000   -91.682  -115.484
  112.000     0.000   -91.676  -127.205
  113.000     0.000   -92.140  -132.761
  114.000     0.000   -92.832  -139.032
  115.000     0.000   -94.137  -142.124
  116.000     0.000   -96.325  -134.973
  117.000     0.000   -97.397  -127.363
  118.000     0.000   -97.217  -111.190
  119.000     0.000   -94.770  -102.932
  120.000     0.000   -93.835  -100.804
  121.000     0.000   -93.002  -105.147
  122.000     0.000   -93.085  -111.610
  123.000     0.000   -92.829  -117.799
  124.000     0.000   -94.402  -126.247
  125.000     0.000   -95.998  -135.276
  126.000     0.000   -97.994  -135.558
  127.000     0.000  -100.567  -134.445
  128.000     0.000  -104.866  -129.001
  129.000     0.000  -105.053   -86.132
  130.000     0.000  -101.732   -77.581
  131.000     0.000  -100.804   -83.256
  132.000     0.000   -99.888   -84.624
  133.000     0.000   -99.483   -90.351
  134.000     0.000   -99.418  -102.150
  135.000     0.000  -100.206  -109.968
  136.000     0.000  -102.064  -118.994
  137.000     0.000  -105.519  -119.427
  138.000     0.000  -110.657  -118.029
  139.000     0.000  -111.158   -40.226
  140.000     0.000  -105.851     3.128
  141.000     0.000  -103.137   -11.197
  142.000     0.000   -99.940   -15.415
  143.000     0.000   -97.925   -23.960
  144.000     0.000   -96.584   -29.077
  145.000     0.000   -96.183   -39.421
  146.000     0.000   -95.665   -44.161
  147.000     0.000   -96.243   -49.615
  148.000     0.000   -96.571   -54.452
  149.000     0.000   -96.641   -56.137
  150.000     0.000   -97.677   -58.823
  151.000     0.000   -98.520   -52.846
  152.000     0.000   -99.419   -43.777
  153.000     0.000  -100.467   -40.841
  154.000     0.000   -99.671   -32.225
  155.000     0.000   -99.538   -32.990
  156.000     0.000   -98.640   -27.432
  157.000     0.000   -97.935   -26.870
  158.000     0.000   -97.280   -29.891
  159.000     0.000   -97.010   -33.528
  160.000     0.000   -97.085   -37.635
  161.000     0.000   -97.500   -46.845
  162.000     0.000   -97.500   -53.165
  163.000     0.000   -97.934   -57.619
  164.000     0.000   -98.011   -65.292
  165.000     0.000   -97.916   -79.292
  166.000     0.000   -98.542   -83.393
  167.000     0.000   -98.994   -93.079
  168.000     0.000   -98.243  -101.268
  169.000     0.000   -99.063  -108.353
  170.000     0.000   -98.793  -116.202
  171.000     0.000   -98.914  -120.552
  172.000     0.000   -98.424  -125.134
  173.000     0.000   -97.891  -121.431
  174.000     0.000   -98.299  -127.281
  175.000     0.000   -97.672  -127.940
  176.000     0.000   -97.827  -128.713
  177.000     0.000   -97.930  -129.529
  178.000     0.000   -97.619  -129.672
  179.000     0.000   -97.479  -131.387
  180.000     0.000   -97.795  -129.472
